SMILES,Inhibition_A,Inhibition_B,Inhibition Mean
C[C@@H]1CC[C@@]2([C@H](C3[C@@H](O2)CC4C3(C(CC5C4CCC6C5(CCC(C6)OC(=O)C)C)OC(=O)C)C)C)OC1,4.94534,6.11222,5.528779999999999
C1CCC2=C(C1)C=C(S2)C(=O)NNC(=O)C3=CC=CC=C3,1.49493,0.486101,0.9905155
CC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)C)OC4C(C(C(CO4)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)OC(=O)[C@@]67CC[C@@]8(C(=CCC9[C@]8(CCC1[C@@]9(CC(C([C@@]1(C)C(=O)O)OC1C(C(C(C(O1)CO)O)O)O)O)C)C)C6CC(CC7)(C)C)CO)C)O)O)O)O,5.37282,9.06437,7.218595
C1CC(CCC1CNS(=O)(=O)C2=CC3=C(C=C2)OCCO3)NS(=O)(=O)C4=C(C=CC=C4F)F,5.48016,0.958066,3.219113
CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=NON=C2C3=NC4=CC=CC=C4N3,-0.382723,-5.025,-2.7038615000000004
CC1=C(C=C(C=C1)NC(=O)CN(C)S(=O)(=O)C2=CC=CC3=NSN=C32)C,-2.08465,11.3354,4.625375
C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=CN(N=C4)CC5=CC=CC=C5,-6.74045,-5.50917,-6.12481
CC1=CC(=C(C=C1)NP(=O)(C)OC2=CC=CC=C2OC)C,4.44806,3.14518,3.79662
CCOC1=CC=C(C=C1)C(=O)C2=CC=CS2,11.213,12.7558,11.9844
CCOC(=O)N1CCC(CC1)NC(=O)C2=C(C=CC(=C2)C(=O)NC3=CC=CC(=C3)C(F)(F)F)CO,5.77999,5.78643,5.78321
CC1=CC=C(C=C1)CC2(C(=O)NC(=O)N2)C3=CC=CC=C3,-1.55977,-3.01346,-2.286615
COC1=CC(=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3N2C4=CC=CC=C4)[N+](=O)[O-],5.94836,2.98564,4.4670000000000005
C1=CC=C(C=C1)N(CCC#N)C(=O)COC2=C(C=C(C=C2)Cl)Cl,5.35952,4.80087,5.080195
CS(=O)(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2CCCCC2,-2.79178,8.00366,2.60594
CCOC1=CC=CC=C1NC(=O)C2=C(C=CC(=C2)Cl)NC(=O)C3=CC=CO3,-0.796095,2.64142,0.9226625
CCC1=CC=C(C=C1)C2=CC(N3C(=NC=N3)N2)C4=C(C=CC(=C4)Br)F,2.14465,5.09531,3.61998
CCC1=NC2=C(C=CC(=C2)C(=O)NCCN3CCOCC3)SC4=C1C=C(C=C4)C,2.78405,1.97951,2.38178
CC1=CC(=NC(=N1)SCNC(=O)C2=CC=CC=C2)C,2.44837,1.5194,1.983885
C1CCN(CC1)C(=O)/C(=C\C2=CC=CC=C2Cl)/NC(=O)C3=CC=CO3,7.84617,6.66022,7.253195
CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NC2=CC=NC=C2)Cl,1.99937,4.13765,3.06851
CC1=CC2=C(C=C1)C(=C(N2)C(=O)OC)NC(=O)CN3CCCC4=CC=CC=C43,-1.06316,2.06036,0.4986
CCN1C(=NN=C1SCC(=O)NC2=NC3=CC=CC=C3S2)C4=CC=C(C=C4)Br,0.734814,8.65012,4.692467
CC1=C(C(=NO1)C)C(=O)OCC(=O)NC2=C(C=CC=C2F)F,2.89433,1.00533,1.94983
CCOC(=O)C1=CC=C(C=C1)NC(=O)CN(CC2=CC=C(C=C2)Cl)S(=O)(=O)C,6.77201,8.59997,7.68599
COC(=O)C1=CC2=C(C=C1)SC(=NCC3=CC=CO3)NS2(=O)=O,1.46535,-12.4727,-5.503674999999999
CC1=CC(=CC=C1)NC(=S)NNC(=O)C2=CC=CO2,3.32288,-6.93192,-1.80452
CC(=O)C1=CC=C(C=C1)OCC2=CC(=NO2)C(=O)N3CCC[C@H]3CO,5.01166,-0.743815,2.1339225
CCC1=NN=C(S1)NC(=O)C2=CCN(CC2)S(=O)(=O)C3=CC=CC=C3,1.58109,-3.09748,-0.758195
CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.[Cl-],8.11294,8.82286,8.4679
COC1=CC=CC=C1C(=O)CN2C(=O)C3(CCCC4=CC=CC=C43)NC2=O,5.96202,-2.19813,1.881945
CC1CC2=CC=CC=C2N1C(=O)C34CCC(C3(C)C)(C(=O)C4)C,3.29069,3.56314,3.426915
CC1=C(C=C(C=C1)Cl)NC(=O)COC(=O)CC2CCCCC2,-0.356692,-2.69332,-1.525006
COC(=O)C1=CC=C(C=C1)NC(=S)NC2=CC=CC=C2,4.77105,4.72365,4.74735
C1CCN(C1)CCCNC(=O)C2=CC3=C(C=C2)S/C(=C\C4=CC=CC=C4)/C(=O)N3,-4.6659,-2.08316,-3.37453
COC1=C(C=C(C(=C1)C(=O)OCC(=O)C2=CNC3=CC=CC=C32)NC(=O)C4=CC=CO4)OC,-2.43772,-1.18735,-1.812535
CCOC1=CC(=CC=C1)OCCOCCN(C)CC2=CC=CC=C2,2.40149,5.43569,3.91859
CC1=NC=C(C=N1)CN2CCCC(C2)C(=O)NC3=CC=C(C=C3)C4=CC(=CC=C4)F,3.3371,1.10692,2.22201
CNC(=S)N1CCN(CC1)S(=O)(=O)C2=CC3=CC=CC=C3C=C2,-1.75029,-6.25524,-4.002765
CCOC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)S(=O)(=O)C)[N+](=O)[O-],9.19301,8.75688,8.974945
CC1=CC(=NO1)NC(=O)CSCC(=O)N=C2N(C3=CC=CC=C3S2)CC(=O)OC,-9.11258,-14.8741,-11.99334
CC1CCC(CC1)(C(C2=CC=CC=C2)C(=O)O)O,9.01664,5.97325,7.494945
COC(=O)CSC1=NC2=C(C=C1C#N)C(=O)CCC2,6.99048,1.28933,4.139905
CC1CC1C(=O)NC2=NC3=C(S2)C=C(C=C3)C,0.982241,0.807345,0.894793
CC(C)NC(=O)C1CCN(CC1)C2CCN(CC2)C(=O)C3=CC4=C(S3)CCCCC4,4.44946,2.5361,3.49278
COC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC4CCCO4,3.52903,1.22059,2.37481
CC1=NC2=CC=CC=C2C(=C1)C(=O)OCC(=O)NC3=NC=CS3,1.46529,2.31809,1.89169
CN(C)C1=CC=C(C=C1)NC2=NC=C(C=C2)[N+](=O)[O-],-1.52922,0.570975,-0.4791225
CCOC1=CC(=C(C=C1NC(=O)C2=CC=CC=C2C)OCC)NC(=O)C3=CC4=CC=CC=C4OC3,10.1306,7.17246,8.65153
CC1(CC2(CC(OC3=C2C=CC(=C3)O)C4=CC=CC=C4)NC(=O)N1)C,1.27347,-0.0744768,0.5994966
C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC=CO3)CCC4=CC=C(C=C4)O,5.45469,8.06301,6.758850000000001
COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N4C=NC5=CC=CC=C54,6.74951,8.83658,7.793044999999999
C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)CCNC(=O)C3=CC=C(C=C3)Cl,4.29111,0.531014,2.411062
C1C2C=CC1C3C2C(=O)N(C3=O)CC(=O)OCC(=O)C4=CC=C(C=C4)Cl,3.95325,0.0672344,2.0102422
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NS(=O)(=O)C,7.88697,7.43679,7.66188
CSCCC(C(=O)NC1=NC=CS1)NS(=O)(=O)C2=CC=CC=C2,2.87138,5.97085,4.421115
C1=CC=C(C(=C1)C(=O)NCC2=CN=CC=C2)NC(=O)COC3=CC=C(C=C3)Cl,-1.31953,-2.12928,-1.724405
CC1=CC(=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)CNC(=O)C4=CC=CO4)C,3.76484,1.29154,2.52819
CC1=CC=C(C=C1)C(=O)NNC(=O)OC,6.35009,3.41101,4.88055
C1=CC=C(C(=C1)C(=O)OCC(=O)NC2=C(N=CC=C2)Cl)Cl,-0.95598,-0.666716,-0.811348
CCOC(=O)C1=C(C(=C2N1C=CC3=CC=CC=C32)C#N)C,3.45721,4.10969,3.78345
C1=C(C=C(C(=O)C(=C1CO)O)CO)CO,-1.37639,1.98142,0.302515
CC1=CC=C(C=C1)C(=O)CSC2=NC3=C(N2)C(=O)N(C(=O)N3C)C.[Br-],2.7484,1.6417,2.19505
COC1=CC=CC(=C1)NC(=O)C2=CC3=C(C=C2)SN=N3,3.18157,10.3636,6.772584999999999
CC1=C(C=C(C=C1)NC(=O)C2CC3=CC=CC=C3OC2=NO)C,-2.01475,6.05732,2.021285
CCOC1=CC=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)NC3=CC=CC(=C3)C,-1.60304,-2.8617,-2.23237
CCOC1=CC(=CC(=C1OCC)OCC)C(=O)NN=CC2=COC=C2,2.67435,4.27676,3.475555
CCN(CC)C1=CC=C(C=C1)C(=O)NN=CC2=CC=CC=C2OC(F)F,-2.33995,-1.45084,-1.895395
C1CN(CCN1C2=NN=C(C=C2)N3CCOCC3)C(=O)C4=CC=CC=C4[N+](=O)[O-],2.60359,3.43712,3.0203550000000003
CCN(CCN1C=CC=N1)C(=O)C2=NOC(=C2)COC3=C(C=C(C=C3)F)Cl,-2.27563,-4.19809,-3.23686
CN1C2=C(C=C1C(=O)OC(C3=CC=NC=C3)C(=O)NC4CCCC4)SC=C2,4.68603,4.82188,4.753955
CC(C)C(COC1=CC=C(C=C1)OC)NS(=O)(=O)C2=CC=C(C=C2)N3C=NN=N3,4.59148,2.11841,3.354945
C1CCC(C1)NC(=O)CCS(=O)(=O)C2=CC=C(C=C2)Cl,1.54691,6.04591,3.79641
CCOC(=O)C1=C(C2=CC=CC=C2N=C1)NC3=CC=CC(=C3)C(=O)O.[Cl-],-3.95502,-2.5641,-3.25956
CN(C)S(=O)(=O)N1CCN(CC1)C2=CC(=C(C=C2)[N+](=O)[O-])N3CCOCC3,-2.83074,-0.920023,-1.8753815
C1C=CCC2C1C(=O)N(C2=O)CC(=O)OCC3=CC(=O)N4C=C(C=CC4=N3)Br,3.17823,-1.06358,1.057325
C1COCCN1C2=CC=C(C=C2)C=NNC(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CS4,-1.01617,-2.25806,-1.637115
CCOC(=O)CCN1C2=C(N=CC=C2)SC3=CC=CC=C3C1=O,1.09541,2.45354,1.7744749999999998
CC1(CC(=CC(=O)C1)C2=CC=CS2)C,7.39693,3.59584,5.496385
C1=CC=C(C=C1)CNC(=O)C2=NC=NN2,2.21984,3.59349,2.9066650000000003
CN1C=CC=C1C(=O)OCC(=O)NC(=O)C2=CC=C(C=C2)Cl,3.36608,5.13552,4.2508
CCOC1=CC=C(C=C1)N(CC(=O)NCC2CCCO2)S(=O)(=O)C3=CC=C(C=C3)C,3.33507,2.14144,2.738255
CC1(CC2=CC=CC=C2C(=N1)NNC(=O)C3=CC=CC=N3)C,-0.234834,1.00849,0.386828
C1=CC=C(C=C1)SCC(=O)NC2=CN=CC=C2,6.13309,3.20279,4.66794
COC(=O)C1=C(CC2CCC1N2C(=O)NCCCC3=CC=CC=C3)C4=CC=C(C=C4)OCC5=CC=CC=C5,-5.77217,-3.38161,-4.57689
CC1(C(=O)NC(=O)N1)C2=CC=C(C=C2)[N+](=O)[O-],4.10772,6.7188,5.413259999999999
CN(C)NC(=S)NC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CC=N3)C4=CC=CC=N4,-3.22152,6.5149,1.64669
CC(C(=O)NC1=C(C=C(C=C1)OC)OC)N2C(=O)C3=CC=CC=C3C2=O,4.30344,2.28847,3.295955
C1=CC=C(C=C1)C2=C(OC(=C2C#N)NC(=O)CCN3C=NC4=CC=CC=C4C3=O)C5=CC=CC=C5,-7.35294,-11.4603,-9.40662
COC1=CC=CC=C1N2C(=O)C3=C(CCS3)N=C2SCC(=O)NC4=CC5=C(C=C4)OCO5,7.18323,0.330128,3.756679
CC1(CC1)C(=O)N2CCC(CC2)(CC3CC(=NO3)C4=CC(=CC=C4)Br)C(=O)NCC5CCCCC5,0.529024,3.02557,1.777297
C1CC(OC1)CN2C(=NN=C2SCC(=O)NC3=NC=CS3)C4=CC=NC=C4,0.661272,3.47494,2.068106
CC(C(=O)OC)N1C=NC2=C(C1=O)C=NN2C3=CC=C(C=C3)Cl,4.99704,5.87414,5.43559
CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC3=CC=C(C=C3)OC,-2.58305,-1.35329,-1.96817
C1CCC2=C(C1)C(=C(S2)NC(=O)CSC3=NC4=C(CCC5=CC=CC=C54)C(=N3)C(F)(F)F)C#N,-0.595879,2.88723,1.1456755
C/C(=C\C(=O)C1=CC=NC=C1)/NC2=C(C=CC(=C2)OC)OC,2.21405,2.89631,2.55518
CN(C)CCCNC1=C2C(=C(OC2=NC=N1)C3=CC=CC=C3)C4=CC=CC=C4,-5.63582,-2.2416,-3.93871
C1=CC(=CC=C1C2=CC=NC3=NC=NN23)N4C=CN=C4,2.66647,2.9651,2.815785
C1=CC(=CC(=C1)Cl)C2=C(C(=O)NC(=S)N2)C#N,9.45997,1.16297,5.31147
CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CCCCC3)C(=O)NCCC(C)C,-1.96429,-1.15385,-1.5590700000000002
CC1=CC(=C(C(=C1)C)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC4=CC=CC=C4O3)C,3.69763,4.90862,4.303125
CC1=C(OC2=C1C=C(C=C2)S(=O)(=O)N3CCCC3)C(=O)NC4=CC=C(C=C4)F,4.85364,2.87823,3.865935
C1CNCCC1(C2=CC(=CC=C2)C(F)(F)F)O.[Cl-],1.23703,2.89288,2.064955
CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2CC4=CC=CC=C4)C(=O)N(C(=O)N3C)C,-8.14664,-11.6062,-9.87642
CN(CC1=CC=NC=C1)C2CC(=O)N(C2=O)C3=CC=C(C=C3)F,1.42614,5.95104,3.68859
COC1=CC=CC=C1NC(=O)CSC2=NN=C(N2N)C3CCCCC3,-1.21327,1.00833,-0.10247
CC1=CC=CC=C1CN2CCN(C(C2)CCO)CCCC3=CC=CC=C3,3.31562,-0.223455,1.5460825
C1CC(CN(C1)C(=O)CCCN2C=NC=N2)N3CCN(CC3)C4=CC=C(C=C4)F,-1.2702,3.65416,1.19198
C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NCCO,7.40338,1.8061,4.6047400000000005
CCCN1C(=O)NN=C1SCCN2C(=O)C3=CC=CC=C3C2=O,9.29825,5.46639,7.38232
CON1C2=C(C=CC(=C2)Cl)N=C1C3=CC=CC=C3,7.97496,8.41101,8.192985
C1=C(OC(=C1)[N+](=O)[O-])C2=CC=NN2,20.1713,10.7961,15.4837
CCOC1=CC=C(C=C1)C(=O)OC(C)C(=O)N2CCN(CC2)CC3=CC=CC=C3,-0.693993,-2.48553,-1.5897614999999998
C1=CC(=CC=C1C2=CC3=C(S2)C(=O)NC=N3)Br,6.17689,8.26522,7.221055
CCOC1=CC=C(C=C1)S(=O)(=O)N(C)C2=CC=C(C=C2)OCC(=O)NC3=CC4=C(C=C3)NC(=O)N4,3.29365,5.37965,4.33665
CCOC(=O)C1=C(SC=C1C2=CC=C(C=C2)C)NC(=S)NC(=O)C3=CC=CC=C3,-1.11777,-2.94511,-2.03144
C1CC(OC1)CNC(=S)N2CCC(CC2)C(=O)C3=CC=C(C=C3)F,4.60004,-1.78156,1.40924
CCOC1=C(C=CC(=C1)C=NNC(=O)CCC2=NNC(=O)NC2=O)O,2.9562,-4.42908,-0.73644
C1CCC(CC1)N2CCN(CC2)C(=O)C3=CC=C(O3)CS(=O)C4=CC(=CC=C4)Cl,3.23094,3.11743,3.174185
CCOC1=CC=C(C=C1)OCC(=O)OC(C)C(=O)NC2CCCCC2C,1.27937,6.26311,3.77124
C1=CC=C(C=C1)N2C=CC=C2/C=C/3\C(=O)N(C(=O)N3)CC4=CC=C(C=C4)F,4.21621,3.57836,3.897285
CN1C2=CC=CC=C2C(=O)C(=C1NC(=O)C3=CC=CO3)C4=CC=CC=C4,0.073888,0.59257,0.333229
CC1(C(C(=O)C2=CC=CC=C2O1)(SNC3=CC=CC=C3)Cl)C,8.60992,5.20739,6.908655
CCOC1=CC=CC=C1C(=S)NC2CCCCC2,2.89689,0.856111,1.8765005
C1CN(CCN1C2=CC=CC=C2)C(=O)C3=NC(=NC4=CC=CC=C43)C(=O)N,-3.5872,0.476443,-1.5553785
CCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)C2=C(C(=C(N2)C)C(=O)C)C,7.00407,0.991248,3.997659
CC1=CC(=C(C=C1)C)CN2C3=C(C(=O)N(C2=O)C)SC=C3,2.08887,3.63974,2.864305
CC1=CC=C(C=C1)S(=O)(=O)NCC2CCC(CC2)C(=O)N(C)CC(OC)OC,-4.04508,-2.42077,-3.232925
CCN(CC1=NC2=CC=CC=C2C(=O)N1)CC(=O)NCCC3=CC=C(C=C3)Cl,3.01668,7.82387,5.420275
C1=CC=C(C=C1)CSC2=NN=C(N2N)C3=CC=CC=N3,5.64171,3.44033,4.54102
COC(=O)C1=CC=C(C=C1)N2C(=O)CC(C2=O)SCCN,2.18898,6.04589,4.117435
C1CC2CC1C3C2C(=O)N(C3=O)CC(=O)OCC(=O)C4=CC(=CC=C4)[N+](=O)[O-],-1.09281,-2.3117,-1.702255
CC1=CC(=C(N1C2=CC(=CC=C2)O)C)/C=C\3/C(=O)N(C(=S)S3)C,21.1598,16.4361,18.79795
CC1=CC(=CC=C1)C2=C3C(=NC4=C2C(C5=CC=CC=C54)O)N(C(=O)N(C3=O)C)C,2.65116,4.89815,3.774655
CCOC1=CC=CC=C1CN2CCN(CC2)S(=O)(=O)CC.C(=O)(C(=O)O)O,3.174,3.7085,3.44125
CCC(C(=O)OCC(=O)N(CC)C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)OC3=CC=CC=C3,-3.08928,-2.01756,-2.55342
CCC1=CC=C(C=C1)NC(=O)C2=NC=CN=C2,0.717646,8.96498,4.841313
CC1=CC=CC2=NC(=C(N12)NC3=CC=CC=C3)C4=CN=CC=C4,-0.154273,5.21719,2.5314585000000003
COC1=CC=C(C=C1)C2=CC(=NC3=NC=NN23)C4=CC=CC=C4,5.95211,10.8317,8.391905
CC1=CC(=C(C=C1)OC)NC(=O)CCNC(=O)C2=CC=CO2,3.15402,6.24472,4.69937
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC=CC=C2,0.889248,3.38182,2.135534
CC1=C(C=C(C=C1)Cl)NC(=O)CN2C=CC=C2,-1.04724,4.5357,1.7442300000000002
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C\2/C(=O)N(C(=S)N2)C,-4.98967,-4.23355,-4.611610000000001
COC1=CC=CC(=C1)C2=NOC(C2)C(=O)NCC3=CC=CO3,5.29055,-0.239975,2.5252875
CCOCCCNC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C,2.15335,2.66069,2.40702
COC1=C(C=C2C(=C1)C(=C(OC2=O)C3=CC=C(C=C3)C#N)C4=CC5=C(C=C4)NC=C5)OC,-8.14242,-9.69733,-8.919875
CCCCC1=NN=C(S1)NC(=O)C2=CC3=C(C=C2)C(=O)N4CCCC4=N3,8.59123,3.95351,6.27237
C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,1.24402,0.753101,0.9985605
CCOC(=O)CC1=CSC(=N1)NC(=O)/C=C\C2=CC=CC=C2Cl,0.67831,2.74755,1.71293
CCC1=CC=C(C=C1)C(=O)NNC(=O)C2=C(ON=C2CC)C,10.5283,0.921659,5.7249795
COC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NCC3=CC=CC=N3,4.99228,3.59516,4.29372
C1CN(CCN1C2=CC=CC=C2)C(=O)CSC3=NC=CC(=O)N3,-0.146775,-0.733225,-0.44
CC1=CC=C(C=C1)S(=O)CC2=CC=C(O2)C(=O)N3CCN(CC3)C4CCCCC4,2.01794,3.96601,2.991975
CC1=C(C=CC2=C1OC(=O)C3=C2CCCC3)OC(C)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)O,4.35835,3.47839,3.91837
C[N+](C)(CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O)N.[Br-],3.61918,2.77611,3.197645
CCC(=NCC1=CC=CO1)C2=C(N(C(=O)NC2=O)C3=CC=CC=C3)O,-3.84553,-15.0947,-9.470115
CC1=C(C2=C(S1)N=C(NC2=O)C3=CC=NC=C3)C4=CC=CC=C4,4.91514,7.67291,6.294025
CC1=CC=C(C=C1)NC(=O)C(C)N2C(=O)C3=CC=CC=C3C2=O,3.0924,0.252263,1.6723315
CCCNS(=O)(=O)C1=C(C=C2CCN(C2=C1)C(=O)CC)Br,2.58561,2.65788,2.621745
CN1C2=C(C(=O)NC1=O)N3CC(CN(C3=N2)C4=CC=CC=C4)O,0.858687,-0.145527,0.35658
CC1(C2CCC1(C(=O)N(C2=O)CCCN3CCN(CC3)CC4=CC=CC=C4)C)C.[Cl-],11.9647,2.82889,7.396795
CC1=C(SC(=N1)NC(=O)C2=CC=C(O2)CN3C=C(C=N3)Br)C(=O)C,2.97317,-1.05357,0.9598
CC1=CC=C(C=C1)S(=O)(=O)CC2=CC=C(O2)C(=O)N3CCC4(CC3)OCCO4,4.38686,5.54178,4.964320000000001
CC1=C(N2C=C(C=CC2=N1)Br)C(=O)NN=CC3=CC(=C(C=C3)OC)OC,4.41328,-3.87828,0.2675
CC(=O)N1CCCC2=C1C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)OC,-2.71519,1.73133,-0.4919300000000001
C1C(ON=C1C2=CC=CC=C2O)C(=O)NCCC3=CC=CC=C3,8.09107,6.31104,7.201055
CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)COC(=O)CCOC3=C(C=CC(=C3)C)C)C,1.03995,4.22535,2.63265
CC1=CC(=CC=C1)N2C(=NN=C2SCC(=O)C3=C(N(C(=O)NC3=O)C4CC4)N)N5CCOCC5,1.91809,0.168544,1.043317
CN1C2CCC1C=C(C2)N(C3=CC=C(C=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)OC.[Cl-],0.0305087,2.06593,1.04821935
CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2CC4=CC=CC=C4C)C(=O)N(C(=O)N3C)C,6.76225,2.93929,4.85077
CN1CCN(CC1)C(=O)CCC2=NC3=CC=CC=C3C(=O)N2,2.9275,3.34921,3.138355
C1CN(C(CN1CC2=CC=NN2)CCO)CC3=CC(=C(C=C3)F)F,4.36589,3.08921,3.72755
C1=CC=C(C=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=CC=C(C=C4)[N+](=O)[O-],6.4442,9.40728,7.92574
CC(C)CC(C(=O)NC1=CC(=CC=C1)O)N2C(=O)C3=CC=CC=C3C2=O,1.22913,2.86268,2.0459050000000003
CC1=C(C(=NN1C2=CC=CC=C2)C)NC(=O)C3=CC=CS3,2.37675,2.35437,2.36556
C1=CC=C(C=C1)/C=C/C(=O)NC(=S)N,4.88614,5.52427,5.205204999999999
COC(=O)N1CN(CN(C1)C(=O)OC)C(=O)OC,-7.53769,-11.9542,-9.745945
CC1=NC2=C(C(=NN2C(=C1)N3CCCCC3)C)C4=CC=CC=C4,-3.06546,-2.06207,-2.563765
C1CN(CCN1C(=O)CCOC2=CC=CC=C2)S(=O)(=O)C3=CC=CS3,0.580091,3.77971,2.1799005
CCOC(=O)NC(=O)/C(=C(\C)/O)/C=NC1=CC=C(C=C1)Cl,3.28699,5.20659,4.24679
C1COCCN1C2=C(C=CC=C2Cl)NC(=O)C3=CC4=C(C=C3)OCCO4,1.09908,2.79772,1.9484
CCN1C2=C(C=C(C=C2)S(=O)(=O)N(C)C)NC(C1=O)CC(=O)NC3=C(C=C(C=C3)C)C,-1.37817,4.54658,1.584205
C1CN(CCN1C2=CC=CC=C2F)C(=O)CCN3C4=CC=CC=C4OC3=O,0.517722,3.58001,2.0488660000000003
CC1CCCC(N1C(=O)COC2=CC=C(C=C2)C3=NN=CO3)C,-1.22469,2.05327,0.4142899999999999
C1=CC2=C(C(=C1)Cl)C3=C(N2)C(=O)N(C=N3)CC4=CC=NC=C4,9.05992,5.9742,7.51706
C=CCC1=C(C(=CC=C1)C=NC2=CC=CN3C2=NC(=C3)C4=CC=CC=C4)O,2.83198,1.12765,1.979815
CC1=NC2=C(C=C(C=C2)Br)C(N1CC(=O)NN)C3=CC=CC=C3,-3.1881,-0.987055,-2.0875775
COC1=CC(=CC(=C1)NC(=S)N2CCCC2)OC,1.61136,1.09685,1.354105
C1CC2=C3C(=CC(=C2)NC(=O)C4=CC=C(C=C4)Cl)CC(=O)N3C1,1.01349,1.68566,1.349575
CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)OCC3=CC=C(C=C3)OC,4.8092,-4.46848,0.17036
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C3=CC=C(C=C3)Br,4.59978,4.37679,4.488284999999999
COC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C4=NC5=CC=CC=C5N42,6.32197,1.96123,4.1416
CC1=C(C(=O)NN1C(=O)C2=C(C=CC=C2F)F)CCO,2.88737,2.13862,2.512995
CC1=C(SC=C1)CNCC2=C(C=CC(=C2)Cl)O.[Cl-],6.21626,9.9353,8.07578
CC1=CC=CC=C1C(C2=CC=CC=C2)OCC(CN3CCC(CC3)C(=O)N)O,0.913908,3.27539,2.094649
COC1=CC=CC(=C1OC)C2=NNC(=S)N2CC=C,-2.12906,2.50484,0.1878900000000001
CC1=CC=CC=C1OCC(=O)NC2=NC3=C(S2)C=C(C=C3)NC(=O)C,5.58959,5.56681,5.578200000000001
CCOC1=CC=CC=C1N2CC(CC2=O)C(=O)NC3=C(C=CC(=C3)S(=O)(=O)C)Cl,-1.05626,0.61786,-0.2192
COC1=CC(=CC(=C1)C(=O)NCC(=O)OCC(=O)NC2=CC3=C(C=C2)OCO3)OC,0.321593,4.0063,2.1639465
C1=CC=C2C(=C1)C(=NNC2=O)CC3=CC=C(C=C3)Cl,2.36712,-2.63551,-0.134195
C1=CC=C2C(=C1)N=C(S2)SCC(=O)N3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl,-5.17969,-1.2725,-3.226095
CC1=C(C=C(N1CCOC)C2=CC=CC=C2)C(=O)O,0.95016,-3.01088,-1.03036
COC1=CC(=C(C=C1)OC)C2=NC3=CC=CC=C3N=C2C4=CC=CC=C4,-3.00305,1.82812,-0.587465
CCOC(=O)C1=C(N(C(=O)NC1C2=CC=CC=C2OS(=O)(=O)C3=CC=CC=C3[N+](=O)[O-])CC4=CC=CC=C4)C,3.32337,4.6126,3.967985
C1=CC=C(C(=C1)C2=NC(=NN2)SCC(=O)NC3=C(C=CC(=C3)F)F)F,15.3125,6.41067,10.861585
CC1=NN(C(C1)(C2=CN=CC=C2)O)C(=O)CC3=CC=C(C=C3)[N+](=O)[O-],0.400237,4.65885,2.5295435
COC(=O)CN1C2(CCCCC2CC3C1(CCCC3)C#N)C#N,-1.47807,2.85061,0.68627
C=C1CC(C1)C(=O)NN=CC2=CC=CC=C2,4.39975,1.2983,2.849025
CN1CCN(CC1)S(=O)(=O)C2=CC=C(S2)CNC(=O)C3=CC=CC=C3,-0.520095,1.04322,0.2615625
